asset_type,easting,northing,lat,lon
street light lamp post,385827,390696,53.412880000000001,-2.214688400000000
street light lamp post,385845,390724,53.413131999999997,-2.214418800000000
street light lamp post,385837,390757,53.413428000000003,-2.214540700000000
street light lamp post,385852,390787,53.413697999999997,-2.214316400000000
street light lamp post,385859,390852,53.414282999999998,-2.214214000000000
street light lamp post,385863,390875,53.414489000000003,-2.214154900000000
street light lamp post,385865,390904,53.414749999999998,-2.214126100000000
street light lamp post,385872,390971,53.415353000000003,-2.214023800000000
street light lamp post,385878,391034,53.415919000000002,-2.213936400000000
street light lamp post,385885,391104,53.416547999999999,-2.213834200000000
street light lamp post,385891,391164,53.417088000000000,-2.213746600000000
street light lamp post,385899,391226,53.417645000000000,-2.213629100000000
street light lamp post,385906,391285,53.418176000000003,-2.213526400000000
street light lamp post,386723,390720,53.413119000000002,-2.201209800000000
street light lamp post,388764,390166,53.408186999999998,-2.170484400000000
street light lamp post,388739,390192,53.408420000000000,-2.170861400000000
street light lamp post,388744,390146,53.408006999999998,-2.170784500000000
street light lamp post,388718,390119,53.407764000000000,-2.171174700000000
street light lamp post,388688,390118,53.407753999999997,-2.171625900000000
street light lamp post,389153,390205,53.408546000000001,-2.164634200000000
street light lamp post,389127,390193,53.408436999999999,-2.165024900000000
street light lamp post,389094,390181,53.408329000000002,-2.165520900000000
street light lamp post,389060,390180,53.408318999999999,-2.166032300000000
street light lamp post,389023,390198,53.408479999999997,-2.166589500000000
street light lamp post,386219,391162,53.417079000000001,-2.208811600000000
street light lamp post,386192,391145,53.416924999999999,-2.209217100000000
street light lamp post,386187,391115,53.416654999999999,-2.209291000000000
street light lamp post,386139,391120,53.416699000000001,-2.210013400000000
street light lamp post,386113,391134,53.416823999999998,-2.210405200000000
street light lamp post,386064,391143,53.416904000000002,-2.211142800000000
street light lamp post,386030,391142,53.416893999999999,-2.211654300000000
street light lamp post,386002,391152,53.416983000000002,-2.212076000000000
street light lamp post,385969,391149,53.416955000000002,-2.212572400000000
street light lamp post,385951,391168,53.417124999999999,-2.212844100000000
street light lamp post,385950,391194,53.417358999999998,-2.212860300000000
street light lamp post,389263,390747,53.413420000000002,-2.162998100000000
street light lamp post,389301,390725,53.413223000000002,-2.162425700000000
street light lamp post,389343,390706,53.413052999999998,-2.161793200000000
street light lamp post,389183,390785,53.413760000000003,-2.164203000000000
street light lamp post,389154,390790,53.413803999999999,-2.164639500000000
street light lamp post,389121,390793,53.413829999999997,-2.165136100000000
street light lamp post,389230,390770,53.413626000000001,-2.163495400000000
street light lamp post,387627,391518,53.420313999999998,-2.187641300000000
street light lamp post,387236,391466,53.419837000000001,-2.193522500000000
street light lamp post,387211,391451,53.419702000000001,-2.193898100000000
street light lamp post,387506,391469,53.419870000000003,-2.189460000000000
street light lamp post,387540,391465,53.419834999999999,-2.188948300000000
street light lamp post,387570,391454,53.419736999999998,-2.188496500000000
street light lamp post,387596,391435,53.419567000000001,-2.188104500000000
street light lamp post,387476,391481,53.419978000000000,-2.189911900000000
street light lamp post,387448,391501,53.420157000000003,-2.190334000000000
street light lamp post,387418,391504,53.420183000000002,-2.190785600000000
street light lamp post,387387,391516,53.420290000000001,-2.191252500000000
street light lamp post,387357,391528,53.420397000000001,-2.191704400000000
street light lamp post,387330,391550,53.420594000000001,-2.192111500000000
street light lamp post,387303,391551,53.420603000000000,-2.192517900000000
street light lamp post,387289,391523,53.420350999999997,-2.192727400000000
street light lamp post,387263,391509,53.420223999999997,-2.193118000000000
street light lamp post,387245,391489,53.420043999999997,-2.193388000000000
street light lamp post,389542,391618,53.421253999999998,-2.158830000000000
street light lamp post,387970,390356,53.409877000000002,-2.182435500000000
street light lamp post,387756,393192,53.435363000000002,-2.185766000000000
street light lamp post,387731,393190,53.435344999999998,-2.186142200000000
street light lamp post,387701,393187,53.435316999999998,-2.186593600000000
street light lamp post,387650,393166,53.435127000000001,-2.187360500000000
street light lamp post,387631,393156,53.435037000000001,-2.187646100000000
street light lamp post,387616,393136,53.434857000000001,-2.187871100000000
street light lamp post,387583,393123,53.434739000000000,-2.188367300000000
street light lamp post,387537,393120,53.434711000000000,-2.189059500000000
street light lamp post,387512,393123,53.434738000000003,-2.189435900000000
street light lamp post,387486,393130,53.434800000000003,-2.189827600000000
street light lamp post,387461,393137,53.434862000000003,-2.190204200000000
street light lamp post,387435,393143,53.434914999999997,-2.190595700000000
street light lamp post,387407,393153,53.435004999999997,-2.191017600000000
street light lamp post,387559,393121,53.434721000000003,-2.188728400000000
street light lamp post,387783,393178,53.435237999999998,-2.185359000000000
street light lamp post,387808,393193,53.435374000000003,-2.184983300000000
street light lamp post,387838,393180,53.435257999999997,-2.184531200000000
street light lamp post,389508,390713,53.413119000000002,-2.159311100000000
street light lamp post,389485,390696,53.412965999999997,-2.159656600000000
street light lamp post,389498,390674,53.412768000000000,-2.159460200000000
street light lamp post,388805,391935,53.424089000000002,-2.169931100000000
street light lamp post,388833,391924,53.423990000000003,-2.169509400000000
street light lamp post,388122,391963,53.424325000000003,-2.180210100000000
street light lamp post,387562,390656,53.412564000000003,-2.188585100000000
street light lamp post,387456,390650,53.412508000000003,-2.190179500000000
street light lamp post,387412,390663,53.412623000000004,-2.190842000000000
street light lamp post,387857,390557,53.411681000000002,-2.184143200000000
street light lamp post,388305,390324,53.409596999999998,-2.177394800000000
street light lamp post,388305,390302,53.409399000000001,-2.177394000000000
street light lamp post,388307,390271,53.409120999999999,-2.177362800000000
street light lamp post,388429,390337,53.409717000000001,-2.175530000000000
street light lamp post,388442,390347,53.409807000000001,-2.175334800000000
street light lamp post,388413,390350,53.409832999999999,-2.175771200000000
street light lamp post,388406,390341,53.409751999999997,-2.175876100000000
street light lamp post,388397,390358,53.409905000000002,-2.176012100000000
street light lamp post,388370,390346,53.409796000000000,-2.176417900000000
street light lamp post,388350,390344,53.409778000000003,-2.176718700000000
street light lamp post,388334,390331,53.409661000000000,-2.176958900000000
street light lamp post,386331,390555,53.411625999999998,-2.207099900000000
street light lamp post,386307,390530,53.411400000000000,-2.207459900000000
street light lamp post,386279,390541,53.411498000000002,-2.207881600000000
street light lamp post,386250,390521,53.411318000000001,-2.208317000000000
street light lamp post,386230,390535,53.411442999999998,-2.208618500000000
street light lamp post,386208,390530,53.411397999999998,-2.208949200000000
street light lamp post,386194,390552,53.411594999999998,-2.209160800000000
street light lamp post,386159,390542,53.411504000000001,-2.209686900000000
street light lamp post,386122,390546,53.411538999999998,-2.210243700000000
street light lamp post,386087,390562,53.411681999999999,-2.210770900000000
street light lamp post,386053,390551,53.411582000000003,-2.211281900000000
street light lamp post,386018,390567,53.411724999999997,-2.211809100000000
street light lamp post,385986,390553,53.411597999999998,-2.212289900000000
street light lamp post,385947,390556,53.411624000000003,-2.212876800000000
street light lamp post,385917,390555,53.411614999999998,-2.213328000000000
street light lamp post,385892,390570,53.411749000000000,-2.213704800000000
street light lamp post,385862,390566,53.411712000000001,-2.214155900000000
street light lamp post,385840,390560,53.411656999999998,-2.214486600000000
street light lamp post,385817,390541,53.411485999999996,-2.214831800000000
street light lamp post,385817,390541,53.411485999999996,-2.214831800000000
street light lamp post,386583,390667,53.412638999999999,-2.203313700000000
street light lamp post,386613,390661,53.412585999999997,-2.202862100000000
street light lamp post,386637,390680,53.412756999999999,-2.202501900000000
street light lamp post,386672,390677,53.412731000000001,-2.201975200000000
street light lamp post,386698,390697,53.412911000000001,-2.201584900000000
street light lamp post,386731,390695,53.412894000000001,-2.201088400000000
street light lamp post,386750,390719,53.413110000000003,-2.200803500000000
street light lamp post,386777,390733,53.413237000000002,-2.200397900000000
street light lamp post,386809,390736,53.413265000000003,-2.199916600000000
street light lamp post,386833,390759,53.413471999999999,-2.199556500000000
street light lamp post,386865,390751,53.413401000000000,-2.199074800000000
street light lamp post,386890,390767,53.413544999999999,-2.198699300000000
street light lamp post,386926,390755,53.413437999999999,-2.198157200000000
street light lamp post,386953,390773,53.413601000000000,-2.197751800000000
street light lamp post,386983,390772,53.413592999999999,-2.197300400000000
